text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
白筐体だったからか知らないけど、昨日黄色筐体でAJ取れた設定でウニやったらノーツ速度がめっちゃ遅くて、よくこれでAJ取れたなと思ったわ。,601bdf107baab35ea427ec7e,"白筐体だったからか知らないけど、昨日黄色筐体でAJ取れた設定でウニやったらノーツ速度がめっちゃ遅くて、よくこれでAJ取れたなと思ったわ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'教育関連'}),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1557667890706333696
白筐体だったからか知らないけど、昨日黄色筐体でAJ取れた設定でウニやったらノーツ速度がめっちゃ遅くて、よくこれでAJ取れたなと思ったわ。,5c7dd8e0665aaa001230a6c7,"白筐体だったからか知らないけど、昨日黄色筐体でAJ取れた設定でウニやったらノーツ速度がめっちゃ遅くて、よくこれでAJ取れたなと思ったわ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1557667890706333696
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,650f1e26c33ec6cd72b684d4,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'アート&カルチャー'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550118395298820096
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,6097e36e99d6c893daf55676,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1550118395298820096
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,62fd1304230026aaa1e5c5b1,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'音楽'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1550118395298820096
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,645990d7f2a2eed62ff6e168,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1550118395298820096
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,58d9a79c33fef3000118abdf,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'音楽'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1550118395298820096
百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい,5f2ba1a728fa8b62a35ed356,"百式のBRの音好きだからちゃんと原作の音にしてくれて嬉しい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'映画&ラジオ', '音楽'})",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1550118395298820096
"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ",64ef68f6a71e079b1239a4f3,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'映画&ラジオ', '芸能'})",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1480872113120907264
"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ",58c0084797641c0001f20649,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'芸能'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480872113120907264
"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ",64fc9dfe75e6c4bb034e5bc9,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '音楽'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1480872113120907264
"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ",64622d2c6d50562c9b68e0c1,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1480872113120907264
"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ",5c26bc552c45d4000148f85d,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1480872113120907264
目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう,5f55acddaf6c8c97e5b4dad3,"目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1553923216582012928
目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう,64545cf5a05a75d2466364ee,"目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1553923216582012928
目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう,5f57620f2095071eaf7a8224,"目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1553923216582012928
目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう,5ffe640167408f52d6db782c,"目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1553923216582012928
目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう,5fbd371dc57ae80a38ba00c2,"目立った粗もなくいいゲームだった、あとは怪我なく各自コンディションあげてもらえれば問題はなさそう - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1553923216582012928
直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです,5de03b0f5feb6e0b73b827c3,"直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1534112679949836288
直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです,64545cf5a05a75d2466364ee,"直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1534112679949836288
直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです,615838a2d65d6be56cc96091,"直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534112679949836288
直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです,5c5aaf83a7ca950001f5a4c0,"直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534112679949836288
直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです,64fc9dfe75e6c4bb034e5bc9,"直接的な下ネタやワードがダメな人は回さないことを強く推奨しますが俺は 湿度高い俺モブガチャが好きです - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'人間関係', '社会'})",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1534112679949836288
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,5f55acddaf6c8c97e5b4dad3,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1493117803238682624
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,5cf67b30c5cf0e00010c00fc,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1493117803238682624
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,64ef68f6a71e079b1239a4f3,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493117803238682624
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,6129429473f164c90c476660,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1493117803238682624
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,58d9a79c33fef3000118abdf,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1493117803238682624
相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ,5fd17ccbc609c51771faccb7,"相変わらず原神くんのデータ量バグってるのだ パソコンでよかったのだ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1493117803238682624
県民の森も降っとるらしい🤤,5c7dd8e0665aaa001230a6c7,"県民の森も降っとるらしい🤤 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462964113248702464
県民の森も降っとるらしい🤤,64fc9dfe75e6c4bb034e5bc9,"県民の森も降っとるらしい🤤 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'旅行'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1462964113248702464
県民の森も降っとるらしい🤤,645990d7f2a2eed62ff6e168,"県民の森も降っとるらしい🤤 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1462964113248702464
県民の森も降っとるらしい🤤,5d28701c573e380001514923,"県民の森も降っとるらしい🤤 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462964113248702464
県民の森も降っとるらしい🤤,64545cf5a05a75d2466364ee,"県民の森も降っとるらしい🤤 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462964113248702464
真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手),5f55acddaf6c8c97e5b4dad3,"真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1508624981625765888
真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手),58d9a79c33fef3000118abdf,"真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'社会', '芸能'})",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1508624981625765888
真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手),5cf67b30c5cf0e00010c00fc,"真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1508624981625765888
真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手),5c26bc552c45d4000148f85d,"真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1508624981625765888
真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手),608254e72addda3937fd934b,"真のヒロイズムは、地味で目立たない。それは、何としても人の上に立ちたいという意気込みではなく、何としても人の役に立ちたいという止むに止まれぬ思いである。by アーサー・アッシュ(黒人テニス選手) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1508624981625765888
"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい",5d28701c573e380001514923,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485386860138418176
"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい",6501ec1747921df1c19226fd,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'フィットネス&健康: 栄養', 'その他', '教育関連'})",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1485386860138418176
"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい",5f2ba1a728fa8b62a35ed356,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1485386860138418176
"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい",63f7df76fda679592c5132bf,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485386860138418176
"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい",6097e36e99d6c893daf55676,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485386860138418176
"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲)",62851102d56842a48361f9d4,"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'旅行', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532965117889228800
"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲)",6508d68976f0b23afc2f508a,"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'旅行', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532965117889228800
"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲)",5fe508e86079e12a8a3b2427,"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'旅行'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532965117889228800
"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲)",64ef68f6a71e079b1239a4f3,"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1532965117889228800
"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲)",5f7d002d141e4e1c0e84e98e,"着々と集まるDrivingそし🐶🚙
くっ、ってなるところが欲しい(強欲) - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'旅行'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1532965117889228800
"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ",5ed09064cf9fca16bfc2232f,"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '教育関連'})",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1528526118189694976
"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ",64ef68f6a71e079b1239a4f3,"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'アート&カルチャー'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528526118189694976
"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ",64fc9dfe75e6c4bb034e5bc9,"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'旅行', '社会'})",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1528526118189694976
"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ",58c0084797641c0001f20649,"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1528526118189694976
"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ",5f55acddaf6c8c97e5b4dad3,"知ってる沖縄言葉
・ちむどんどん
・あきさみよ
・まさかやー
・チバリヨイシミネ
・ほーみ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528526118189694976
"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。",5f5329e2536ecb62db8534a0,"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'サイエンス', '音楽', '芸能'})",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1488376562630406144
